transaction_id,customer_id,timestamp,amount,currency,merchant,category,is_fraud,fraud_pattern
TX-B28D75D5F8E4,CUST-2D09AE3F,2026-01-30T11:02:01.791552,1863.14,USD,Wolfe Group,Retail,0,
TX-F2D7A0DED8EF,CUST-2D09AE3F,2026-01-31T00:02:01.791552,1785.09,USD,"Ortega, Johnson and Watson",Utilities,0,
TX-A9433701D529,CUST-2D09AE3F,2026-02-04T14:02:01.791552,1470.08,USD,Solomon Ltd,Retail,0,
TX-28693EBFE738,CUST-2D09AE3F,2026-02-08T19:02:01.791552,1653.14,USD,"Mills, Smith and Morris",Food,0,
TX-9F6EBEB1FC4E,CUST-2D09AE3F,2026-02-11T04:02:01.791552,1817.46,USD,Patterson Inc,Food,0,
TX-6BAC1102209C,CUST-2D09AE3F,2026-02-11T18:02:01.791552,1586.94,USD,Bates Inc,Travel,0,
TX-19A20E60ABC3,CUST-7A8CFEDD,2025-11-16T18:02:01.791552,170.15,USD,Wilson LLC,Retail,0,
TX-2F664EB43110,CUST-7A8CFEDD,2025-11-19T17:02:01.791552,1863.28,USD,"Adams, Byrd and Thomas",Retail,0,
TX-74B700921EC6,CUST-7A8CFEDD,2025-11-23T06:02:01.791552,1459.69,USD,"Ray, Stewart and King",Food,0,
TX-2EA8DDFBF4A2,CUST-7A8CFEDD,2025-11-26T02:02:01.791552,1920.34,USD,Kline LLC,Utilities,0,
TX-C12D862B896D,CUST-7A8CFEDD,2025-11-28T01:02:01.791552,282.01,USD,Frazier LLC,Retail,0,
TX-D8DBACFB4E26,CUST-7A8CFEDD,2025-12-02T23:02:01.791552,530.02,USD,"Martin, Cervantes and Kelley",Retail,0,
TX-AE81E49A3E97,CUST-7A8CFEDD,2025-12-06T22:02:01.791552,614.01,USD,Hanna LLC,Food,0,
TX-5F279F4C3BBA,CUST-7A8CFEDD,2025-12-11T05:02:01.791552,1162.21,USD,Smith Inc,Retail,0,
TX-555F42FB1AC2,CUST-7A8CFEDD,2025-12-16T03:02:01.791552,675.2,USD,Willis and Sons,Food,0,
TX-BDAACC63EB4A,CUST-7A8CFEDD,2025-12-19T12:02:01.791552,1301.22,USD,Smith-Smith,Retail,0,
TX-EB2B2FB40986,CUST-7A8CFEDD,2025-12-21T17:02:01.791552,1711.8,USD,Jacobson Ltd,Utilities,0,
TX-D792C251BD18,CUST-7A8CFEDD,2025-12-23T22:02:01.791552,744.32,USD,Gray-Lang,Retail,0,
TX-DC98864A2F71,CUST-7A8CFEDD,2025-12-26T20:02:01.791552,756.83,USD,Robinson-Williams,Retail,0,
TX-D1139B1D2949,CUST-7A8CFEDD,2025-12-28T13:02:01.791552,1548.2,USD,"Carlson, Hines and Mcneil",Utilities,0,
TX-6EED94E7F8B6,CUST-7A8CFEDD,2026-01-02T12:02:01.791552,1962.12,USD,Ross-Mueller,Utilities,0,
TX-A9EBE5D45DA0,CUST-7A8CFEDD,2026-01-03T04:02:01.791552,1493.12,USD,Myers-Cook,Utilities,0,
TX-4FDA4469C404,CUST-7A8CFEDD,2026-01-04T05:02:01.791552,1717.08,USD,Ibarra Group,Travel,0,
TX-5AD465D8715F,CUST-7A8CFEDD,2026-01-04T16:02:01.791552,1567.33,USD,"Wright, Floyd and Logan",Retail,0,
TX-8242C2579FAD,CUST-7A8CFEDD,2026-01-08T21:02:01.791552,537.92,USD,Terry-Arias,Retail,0,
TX-4C74F648CF50,CUST-7A8CFEDD,2026-01-12T14:02:01.791552,1693.87,USD,Hayes Group,Travel,0,
TX-D332B7ED5AA8,CUST-7A8CFEDD,2026-01-15T15:02:01.791552,1120.99,USD,Baker-Lee,Food,0,
TX-F0A9346197FC,CUST-7A8CFEDD,2026-01-20T06:02:01.791552,435.17,USD,"Johnson, Horne and Vasquez",Travel,0,
TX-83A0011E7A0F,CUST-7A8CFEDD,2026-01-21T06:02:01.791552,1910.05,USD,Ortiz-Mann,Retail,0,
TX-0121DF049C22,CUST-7A8CFEDD,2026-01-24T16:02:01.791552,725.95,USD,Harris Group,Travel,0,
TX-BC76CA413FB3,CUST-7A8CFEDD,2026-01-25T15:02:01.791552,1422.85,USD,Murray Group,Retail,0,
TX-0EB81ECF36CE,CUST-7A8CFEDD,2026-01-26T08:02:01.791552,1739.51,USD,Jones-Taylor,Food,0,
TX-C850D3632774,CUST-7A8CFEDD,2026-01-31T05:02:01.791552,236.84,USD,"Garcia, Bonilla and Thomas",Retail,0,
TX-221F4E5E9EDA,CUST-7A8CFEDD,2026-02-03T10:02:01.791552,249.11,USD,"Harris, Aguirre and Hutchinson",Food,0,
TX-22F03848459E,CUST-7A8CFEDD,2026-02-05T22:02:01.791552,1007.4,USD,Thompson Ltd,Retail,0,
TX-52ECD065176E,CUST-7A8CFEDD,2026-02-07T19:02:01.791552,180.1,USD,"Guerra, Vance and Taylor",Travel,0,
TX-2050862600AF,CUST-7A8CFEDD,2026-02-09T21:02:01.791552,1746.75,USD,Briggs LLC,Food,0,
TX-DD524696E7CA,CUST-FFFDCC46,2025-11-15T06:02:01.791552,1899.2,USD,"Mason, Stewart and Jimenez",Retail,0,
TX-493C87335170,CUST-FFFDCC46,2025-11-18T10:02:01.791552,1954.73,USD,Aguirre Group,Travel,0,
TX-5B3DD4CAA0C1,CUST-FFFDCC46,2025-11-20T22:02:01.791552,1267.88,USD,Costa-Thompson,Travel,0,
TX-19A298265EC9,CUST-FFFDCC46,2025-11-25T02:02:01.791552,1153.27,USD,Carpenter-Murphy,Food,0,
TX-35A6B79596A6,CUST-FFFDCC46,2025-11-25T20:02:01.791552,1655.65,USD,Conner-Torres,Food,0,
TX-DC9A3A5E4025,CUST-FFFDCC46,2025-11-27T12:02:01.791552,1316.61,USD,Morton and Sons,Utilities,0,
TX-A0F36C64F16E,CUST-FFFDCC46,2025-11-29T22:02:01.791552,692.29,USD,Mcgee-Douglas,Travel,0,
TX-0969B948DA7D,CUST-FFFDCC46,2025-12-01T06:02:01.791552,1258.94,USD,"Morales, Gillespie and Spence",Travel,0,
TX-7ACDDACA5C09,CUST-FFFDCC46,2025-12-05T11:02:01.791552,801.77,USD,"Caldwell, Alexander and Weeks",Retail,0,
TX-C99E119BFD4A,CUST-FFFDCC46,2025-12-07T15:02:01.791552,1276.57,USD,"Wheeler, Johnson and Pittman",Utilities,0,
TX-44DE4E4CAC48,CUST-FFFDCC46,2025-12-12T11:02:01.791552,149.52,USD,Meadows and Sons,Travel,0,
TX-37670C4E552E,CUST-FFFDCC46,2025-12-13T02:02:01.791552,1534.56,USD,Love Inc,Food,0,
TX-BDB2891CBFA0,CUST-FFFDCC46,2025-12-16T16:02:01.791552,1622.91,USD,Duncan Group,Travel,0,
TX-FF8122993833,CUST-FFFDCC46,2025-12-21T14:02:01.791552,256.01,USD,"Lamb, Bonilla and Carroll",Food,0,
TX-709DB67D8D45,CUST-FFFDCC46,2025-12-25T14:02:01.791552,1397.79,USD,Williams-Mendez,Utilities,0,
TX-2FE12D1C9228,CUST-FFFDCC46,2025-12-28T02:02:01.791552,1656.53,USD,Kaiser Inc,Travel,0,
TX-0FA0ECCD24B2,CUST-FFFDCC46,2025-12-31T08:02:01.791552,1537.71,USD,Benton Group,Utilities,0,
TX-0451914FC2C1,CUST-FFFDCC46,2025-12-31T18:02:01.791552,997.63,USD,"Rosales, Whitaker and Richmond",Food,0,
TX-255BED0F1886,CUST-FFFDCC46,2026-01-02T21:02:01.791552,1687.15,USD,Moore Inc,Food,0,
TX-8ADFE59236A4,CUST-FFFDCC46,2026-01-06T12:02:01.791552,1751.76,USD,Bond Group,Utilities,0,
TX-EA406DEF050A,CUST-FFFDCC46,2026-01-08T00:02:01.791552,658.4,USD,Rodriguez-Murphy,Food,0,
TX-F66E978C11E2,CUST-FFFDCC46,2026-01-09T09:02:01.791552,45.22,USD,Harris Ltd,Utilities,0,
TX-02836DB5E442,CUST-FFFDCC46,2026-01-13T03:02:01.791552,486.78,USD,"Hebert, Riley and Willis",Food,0,
TX-3A37B925FB51,CUST-FFFDCC46,2026-01-15T18:02:01.791552,461.68,USD,"Galloway, Terry and Sanchez",Food,0,
TX-CFFE7864C778,CUST-FFFDCC46,2026-01-18T09:02:01.791552,1187.33,USD,Smith-Hammond,Travel,0,
TX-32CD2AC27AC7,CUST-FFFDCC46,2026-01-20T02:02:01.791552,1398.23,USD,"Tyler, Martinez and Martin",Utilities,0,
TX-5E05CB1DE15B,CUST-FFFDCC46,2026-01-24T09:02:01.791552,1467.4,USD,Morales Group,Travel,0,
TX-098F8879E93B,CUST-FFFDCC46,2026-01-25T11:02:01.791552,1323.53,USD,Payne-Harris,Food,0,
TX-B011F75CAB85,CUST-FFFDCC46,2026-01-28T04:02:01.791552,987.97,USD,Bennett-Oconnor,Travel,0,
TX-0049C2B92189,CUST-FFFDCC46,2026-01-31T20:02:01.791552,783.62,USD,"Estrada, Crawford and Jones",Travel,0,
TX-AFEF22191D0B,CUST-6F25C487,2025-11-17T21:02:01.791552,495.19,USD,"Byrd, Holmes and Richards",Retail,0,
TX-DE05C55A30D0,CUST-6F25C487,2025-11-21T19:02:01.791552,349.28,USD,Bennett Group,Utilities,0,
TX-870513CAD2FE,CUST-6F25C487,2025-11-23T19:02:01.791552,1898.52,USD,"Moore, Keith and Davis",Utilities,0,
TX-D389839A844E,CUST-6F25C487,2025-11-26T08:02:01.791552,853.88,USD,James Group,Travel,0,
TX-6D6EFA98CBED,CUST-6F25C487,2025-11-27T11:02:01.791552,1419.17,USD,Ayers PLC,Food,0,
TX-6C9787B3D64D,CUST-6F25C487,2025-11-27T17:02:01.791552,1281.11,USD,"Paul, Lewis and Preston",Utilities,0,
TX-422C69EC9CF3,CUST-6F25C487,2025-11-30T03:02:01.791552,922.68,USD,"West, Nelson and Sanchez",Travel,0,
TX-DE62201FFF18,CUST-6F25C487,2025-12-03T06:02:01.791552,1845.57,USD,Ward Ltd,Utilities,0,
TX-DABA534E7628,CUST-6F25C487,2025-12-06T20:02:01.791552,1967.31,USD,Archer PLC,Utilities,0,
TX-65BC24CBFB6D,CUST-ECD389CE,2025-11-14T09:02:01.791552,306.56,USD,Jenkins LLC,Retail,0,
TX-EAD93AE4E9DE,CUST-ECD389CE,2025-11-15T15:02:01.791552,324.82,USD,"Wang, Rogers and Goodwin",Utilities,0,
TX-DFAF5399E81D,CUST-ECD389CE,2025-11-19T12:02:01.791552,456.83,USD,Kim-Robbins,Food,0,
TX-D605DBF0199B,CUST-ECD389CE,2025-11-20T20:02:01.791552,1673.25,USD,Smith-Davis,Retail,0,
TX-48732AA87F2E,CUST-ECD389CE,2025-11-21T05:02:01.791552,1603.21,USD,Martin-Franklin,Retail,0,
TX-025B1E334CED,CUST-ECD389CE,2025-11-21T08:02:01.791552,10.66,USD,Harris LLC,Retail,0,
TX-F48CDE71482D,CUST-ECD389CE,2025-11-23T19:02:01.791552,682.89,USD,Davidson-Camacho,Travel,0,
TX-300C1F45B9A1,CUST-ECD389CE,2025-11-25T09:02:01.791552,1693.34,USD,Delacruz-Dawson,Retail,0,
TX-237494CBC12D,CUST-1A8346CE,2025-11-19T01:02:01.791552,105565.27,USD,Price PLC,Fraudulent,1,High Value Anomaly
TX-81BBAC307086,CUST-4FD129CF,2025-11-15T19:02:01.791552,1310.66,USD,Adams Ltd,Utilities,0,
TX-5350C435A9F1,CUST-4FD129CF,2025-11-17T15:02:01.791552,1726.87,USD,Skinner Ltd,Travel,0,
TX-0F61C0C3F66B,CUST-4FD129CF,2025-11-19T16:02:01.791552,1054.08,USD,Nelson Inc,Travel,0,
TX-1CBFEC35045F,CUST-4FD129CF,2025-11-23T06:02:01.791552,1678.69,USD,"Williamson, Moore and Cook",Travel,0,
TX-147B284D2FE6,CUST-4FD129CF,2025-11-24T05:02:01.791552,1155.87,USD,"Davis, Griffith and Ramos",Utilities,0,
TX-B616203DECEB,CUST-4FD129CF,2025-11-26T18:02:01.791552,1432.7,USD,Miller Ltd,Travel,0,
TX-9A6946F5794A,CUST-4FD129CF,2025-11-27T11:02:01.791552,1788.46,USD,Diaz-Barnes,Travel,0,
TX-EE55D0ECEA60,CUST-4FD129CF,2025-11-30T09:02:01.791552,1224.99,USD,Rojas-Ali,Food,0,
TX-919A017F7127,CUST-4FD129CF,2025-12-04T12:02:01.791552,1752.83,USD,Burgess LLC,Retail,0,
TX-A4A17247283A,CUST-4FD129CF,2025-12-05T23:02:01.791552,1553.35,USD,Evans Group,Food,0,
TX-F2093E5678BC,CUST-4FD129CF,2025-12-09T05:02:01.791552,1011.43,USD,Norton-Baker,Retail,0,
TX-64DF68D3E909,CUST-4FD129CF,2025-12-10T03:02:01.791552,1286.85,USD,May-Stanley,Travel,0,
TX-73FA7D0752E6,CUST-4FD129CF,2025-12-15T03:02:01.791552,1399.24,USD,Taylor-Howell,Utilities,0,
TX-12AB804902B7,CUST-4FD129CF,2025-12-17T12:02:01.791552,184.16,USD,Carpenter-Peters,Travel,0,
TX-8901D7C28031,CUST-4FD129CF,2025-12-19T03:02:01.791552,16.03,USD,Stevens PLC,Utilities,0,
TX-C2B9F0E955FD,CUST-4FD129CF,2025-12-22T15:02:01.791552,1253.26,USD,Ramos and Sons,Retail,0,
TX-9F4CE79E7904,CUST-4FD129CF,2025-12-27T08:02:01.791552,242.79,USD,Gibson Ltd,Utilities,0,
TX-7D0D7C355F3A,CUST-4FD129CF,2025-12-31T08:02:01.791552,422.68,USD,"Campbell, Thomas and Gray",Utilities,0,
TX-E9BC8954A51C,CUST-4FD129CF,2026-01-02T03:02:01.791552,1968.91,USD,Williams PLC,Utilities,0,
TX-D732D35D06E9,CUST-4FD129CF,2026-01-04T21:02:01.791552,1997.94,USD,"Wilson, Brown and Rose",Retail,0,
TX-D470981018BA,CUST-4FD129CF,2026-01-05T13:02:01.791552,1858.52,USD,Mueller and Sons,Travel,0,
TX-DC72B2304793,CUST-4FD129CF,2026-01-09T16:02:01.791552,1384.96,USD,"Harvey, Aguirre and Galloway",Travel,0,
TX-A7EF412C311E,CUST-4FD129CF,2026-01-14T08:02:01.791552,1645.31,USD,Lawson-King,Travel,0,
TX-B6C4C702B41D,CUST-4FD129CF,2026-01-15T23:02:01.791552,1744.42,USD,"May, Fleming and Carter",Utilities,0,
TX-5C5EFB74C8A3,CUST-4FD129CF,2026-01-18T13:02:01.791552,210.24,USD,Johnson Ltd,Retail,0,
TX-5AD63ACA043C,CUST-4FD129CF,2026-01-21T22:02:01.791552,1393.32,USD,Barrett-Harding,Utilities,0,
TX-EC686D6CCE69,CUST-4FD129CF,2026-01-22T10:02:01.791552,1783.21,USD,"Wilson, Middleton and Duncan",Utilities,0,
TX-B8320E082006,CUST-4FD129CF,2026-01-25T15:02:01.791552,1134.53,USD,Warner-Smith,Food,0,
TX-8D37AC5F4C25,CUST-4FD129CF,2026-01-27T15:02:01.791552,1367.96,USD,"Flores, Peters and Morris",Travel,0,
TX-963E17B61D26,CUST-4FD129CF,2026-01-30T21:02:01.791552,236.01,USD,"Gardner, Edwards and Williams",Travel,0,
TX-FA438A50EC1E,CUST-4FD129CF,2026-01-31T20:02:01.791552,1188.93,USD,Ford-Brown,Utilities,0,
TX-3F5D5EB98A0E,CUST-4FD129CF,2026-02-03T05:02:01.791552,611.13,USD,Williams Group,Utilities,0,
TX-D205FA5F0A3B,CUST-4FD129CF,2026-02-05T18:02:01.791552,1729.98,USD,Zavala-Scott,Retail,0,
TX-97FBF51E6FE3,CUST-4FD129CF,2026-02-10T04:02:01.791552,100.39,USD,"Brooks, Jones and Reyes",Food,0,
TX-E962B1112C18,CUST-4FD129CF,2026-02-10T20:02:01.791552,755.32,USD,Andrews PLC,Utilities,0,
TX-A92ADD361AD7,CUST-85E32BBA,2025-11-17T17:02:01.791552,544.39,USD,Brown-Matthews,Food,0,
TX-D6D39AE83671,CUST-85E32BBA,2025-11-20T02:02:01.791552,697.72,USD,"Bush, Padilla and Mcpherson",Retail,0,
TX-836E2D2D04E6,CUST-85E32BBA,2025-11-21T02:02:01.791552,942.71,USD,"Frey, Meyer and Atkinson",Utilities,0,
TX-4F12A7AE24BB,CUST-85E32BBA,2025-11-22T21:02:01.791552,488.27,USD,"Lee, Fernandez and Glenn",Travel,0,
TX-95B6D9718F43,CUST-85E32BBA,2025-11-26T02:02:01.791552,1957.03,USD,Graham-Dunlap,Retail,0,
TX-FB1413CCE4FE,CUST-85E32BBA,2025-11-29T17:02:01.791552,839.96,USD,Cook Inc,Utilities,0,
TX-D6F73EE5020E,CUST-85E32BBA,2025-12-03T20:02:01.791552,1893.06,USD,"Young, Nguyen and Bautista",Retail,0,
TX-0D5980769A15,CUST-85E32BBA,2025-12-07T06:02:01.791552,471.1,USD,Johnson Ltd,Food,0,
TX-EAFBD5D612BF,CUST-85E32BBA,2025-12-10T19:02:01.791552,1240.11,USD,Watkins-Schneider,Utilities,0,
TX-A0A27570AC0A,CUST-85E32BBA,2025-12-15T10:02:01.791552,1146.02,USD,James-Martinez,Utilities,0,
TX-8A9639FB8710,CUST-734F9224,2025-11-16T09:02:01.791552,1580.26,USD,"Watson, Murphy and Ross",Travel,0,
TX-EC8CD87F0558,CUST-734F9224,2025-11-17T21:02:01.791552,390.32,USD,"Mitchell, Jones and Edwards",Utilities,0,
TX-64CA00EBCFD6,CUST-734F9224,2025-11-21T21:02:01.791552,1499.21,USD,"Reilly, Thompson and Bates",Utilities,0,
TX-42FA809F219E,CUST-734F9224,2025-11-26T17:02:01.791552,1584.86,USD,Contreras Inc,Travel,0,
TX-0113DC9081CF,CUST-734F9224,2025-11-28T21:02:01.791552,1146.66,USD,"Solomon, Moore and Schwartz",Retail,0,
TX-38609A39D6CF,CUST-734F9224,2025-12-03T20:02:01.791552,1861.86,USD,Bennett PLC,Food,0,
TX-6CF83CB73EBC,CUST-734F9224,2025-12-07T01:02:01.791552,1533.69,USD,Hughes Inc,Retail,0,
TX-81532C9F8427,CUST-734F9224,2025-12-07T10:02:01.791552,1716.25,USD,Waller and Sons,Retail,0,
TX-E1FFAFF73CB9,CUST-734F9224,2025-12-07T20:02:01.791552,1924.03,USD,"Rivera, Key and Morales",Food,0,
TX-FEE858A5995A,CUST-734F9224,2025-12-09T12:02:01.791552,282.84,USD,"Barron, Dillon and Barnes",Retail,0,
TX-A9B326245F49,CUST-734F9224,2025-12-10T13:02:01.791552,163.18,USD,Mendoza-Martinez,Travel,0,
TX-D55AF3EA26B1,CUST-734F9224,2025-12-12T09:02:01.791552,1224.07,USD,Daniel-Fletcher,Utilities,0,
TX-F7A4CFCE1339,CUST-734F9224,2025-12-14T22:02:01.791552,1399.42,USD,"Parker, Hanna and Love",Utilities,0,
TX-6FAD32BB0CF4,CUST-734F9224,2025-12-16T21:02:01.791552,152.51,USD,Martin-Chaney,Travel,0,
TX-D24D2E18A6CC,CUST-734F9224,2025-12-19T05:02:01.791552,134.33,USD,Morgan-Savage,Retail,0,
TX-754AE6362887,CUST-734F9224,2025-12-21T23:02:01.791552,297.1,USD,"Warren, Garcia and Brown",Travel,0,
TX-3140CAADCF18,CUST-734F9224,2025-12-25T14:02:01.791552,1759.53,USD,"Jenkins, Bennett and Morales",Retail,0,
TX-1BC96FED91ED,CUST-734F9224,2025-12-28T20:02:01.791552,954.02,USD,Patterson-Khan,Food,0,
TX-48E31CCDB183,CUST-734F9224,2025-12-30T19:02:01.791552,1812.58,USD,Mcdaniel and Sons,Travel,0,
TX-6E061C7CFB7E,CUST-734F9224,2026-01-04T05:02:01.791552,900.05,USD,Green Ltd,Travel,0,
TX-44593C915015,CUST-734F9224,2026-01-07T02:02:01.791552,1493.92,USD,Adams and Sons,Food,0,
TX-8254F022ED46,CUST-734F9224,2026-01-11T19:02:01.791552,173.86,USD,Small LLC,Retail,0,
TX-1ACEDB1040FD,CUST-734F9224,2026-01-14T22:02:01.791552,788.63,USD,Wright-Miranda,Food,0,
TX-2F658DBC3F0A,CUST-734F9224,2026-01-15T14:02:01.791552,712.47,USD,Moran-Hampton,Travel,0,
TX-56EC9DD77439,CUST-734F9224,2026-01-16T05:02:01.791552,1601.22,USD,Richardson-Carson,Retail,0,
TX-E552E228F85D,CUST-734F9224,2026-01-19T22:02:01.791552,208.26,USD,Thompson-Thompson,Retail,0,
TX-5C523DB6B10C,CUST-734F9224,2026-01-24T02:02:01.791552,1004.53,USD,"Smith, Hill and Williams",Utilities,0,
TX-98148B60FBB3,CUST-734F9224,2026-01-27T13:02:01.791552,86.43,USD,Stanton PLC,Food,0,
TX-C7F964B34B23,CUST-20285E20,2025-11-16T19:02:01.791552,128.5,USD,Wu-Holland,Retail,0,
TX-A523B5FEBEF8,CUST-20285E20,2025-11-17T01:02:01.791552,1494.59,USD,Carter-Garcia,Travel,0,
TX-550A8697995C,CUST-20285E20,2025-11-20T22:02:01.791552,607.08,USD,"Burke, Martinez and Case",Food,0,
TX-1671B8B2759A,CUST-20285E20,2025-11-23T21:02:01.791552,293.18,USD,"Woods, Davis and Solomon",Utilities,0,
TX-FE187CEC9ECF,CUST-20285E20,2025-11-26T13:02:01.791552,657.83,USD,Yang-Jackson,Food,0,
TX-26FFE0A280C6,CUST-20285E20,2025-11-28T12:02:01.791552,1238.48,USD,Edwards-Richmond,Retail,0,
TX-975C0B5EE174,CUST-20285E20,2025-11-29T07:02:01.791552,324.05,USD,Hall-Cabrera,Retail,0,
TX-F31034021822,CUST-20285E20,2025-12-02T19:02:01.791552,611.8,USD,Rodriguez-Alexander,Food,0,
TX-020CD7672E3E,CUST-20285E20,2025-12-06T03:02:01.791552,1973.82,USD,Cruz-Cox,Utilities,0,
TX-8F847CC0F606,CUST-20285E20,2025-12-10T18:02:01.791552,707.53,USD,Howard-Barnes,Food,0,
TX-24D8D65F654C,CUST-20285E20,2025-12-15T04:02:01.791552,1460.88,USD,Allen-Gates,Travel,0,
TX-DD64E5807D25,CUST-20285E20,2025-12-17T13:02:01.791552,676.57,USD,Evans Ltd,Travel,0,
TX-A16267EF07DA,CUST-20285E20,2025-12-19T13:02:01.791552,1024.02,USD,Marsh Inc,Utilities,0,
TX-A25750E29F2C,CUST-20285E20,2025-12-24T04:02:01.791552,180.91,USD,"Mills, Lopez and Paul",Retail,0,
TX-527748E44E76,CUST-20285E20,2025-12-25T07:02:01.791552,735.54,USD,Mann Group,Utilities,0,
TX-C05DFF3CCCA4,CUST-20285E20,2025-12-29T14:02:01.791552,1103.06,USD,Skinner-Mcbride,Retail,0,
TX-ED4CD95C0B98,CUST-20285E20,2025-12-31T11:02:01.791552,137.31,USD,"Nelson, Griffin and Rubio",Retail,0,
TX-9F6312EC43F4,CUST-20285E20,2026-01-05T09:02:01.791552,1008.82,USD,"Dean, Richards and Nguyen",Travel,0,
TX-396604371984,CUST-20285E20,2026-01-07T05:02:01.791552,1662.05,USD,Burton LLC,Travel,0,
TX-8B0BF305ABA4,CUST-20285E20,2026-01-11T17:02:01.791552,1281.83,USD,Ponce-Wolf,Retail,0,
TX-FA8F4AA0990D,CUST-20285E20,2026-01-11T23:02:01.791552,792.77,USD,Buckley PLC,Utilities,0,
TX-9D3DFFBEEA09,CUST-20285E20,2026-01-16T10:02:01.791552,88.33,USD,"Nelson, Durham and Castillo",Utilities,0,
TX-BB8A22E2026D,CUST-D00BB033,2025-11-14T19:02:01.791552,1235.43,USD,Hill PLC,Utilities,0,
TX-AA56361D60CC,CUST-D00BB033,2025-11-18T08:02:01.791552,75.79,USD,Fry PLC,Travel,0,
TX-242EB4DD5E12,CUST-D00BB033,2025-11-23T05:02:01.791552,298.2,USD,Wilson-Blackwell,Utilities,0,
TX-ECA216A74D3F,CUST-D00BB033,2025-11-27T17:02:01.791552,1815.81,USD,Galloway and Sons,Travel,0,
TX-F0E58908956B,CUST-D00BB033,2025-11-30T03:02:01.791552,24.28,USD,Daniel-Davis,Utilities,0,
TX-B4921C517C94,CUST-D00BB033,2025-12-04T07:02:01.791552,238.4,USD,Guerra-Carroll,Retail,0,
TX-14462288C835,CUST-D00BB033,2025-12-07T23:02:01.791552,1355.52,USD,Scott PLC,Food,0,
TX-86D88E698DA0,CUST-D00BB033,2025-12-10T09:02:01.791552,1840.16,USD,"Fischer, Rodriguez and Smith",Retail,0,
TX-FE0E14957AAF,CUST-D00BB033,2025-12-13T21:02:01.791552,981.9,USD,Dennis-Cox,Retail,0,
TX-8E5AE56625DD,CUST-D00BB033,2025-12-16T08:02:01.791552,1311.41,USD,"Lewis, Garcia and Williams",Food,0,
TX-807DE30B92A6,CUST-D00BB033,2025-12-16T17:02:01.791552,1415.92,USD,"Ayers, Freeman and Reyes",Retail,0,
TX-8197C797B253,CUST-D00BB033,2025-12-20T06:02:01.791552,1074.34,USD,Fields-Sexton,Food,0,
TX-11350C581E19,CUST-D00BB033,2025-12-21T08:02:01.791552,354.48,USD,"Dickson, Thomas and Miller",Retail,0,
TX-35A6B09280AD,CUST-D00BB033,2025-12-22T18:02:01.791552,730.23,USD,"Leach, Collins and Long",Utilities,0,
TX-11B4B3B57A28,CUST-D00BB033,2025-12-24T05:02:01.791552,1794.99,USD,Gilbert and Sons,Utilities,0,
TX-7781F68BBF09,CUST-D00BB033,2025-12-28T14:02:01.791552,934.57,USD,Phillips Ltd,Retail,0,
TX-292A3F0C1CF4,CUST-D00BB033,2025-12-28T16:02:01.791552,164.39,USD,"Holt, Gilmore and Henderson",Retail,0,
TX-4FC2EF4DC318,CUST-D00BB033,2025-12-30T02:02:01.791552,1508.16,USD,"Whitaker, Valdez and Arnold",Travel,0,
TX-E995CA32A7FB,CUST-D00BB033,2026-01-01T01:02:01.791552,1779.97,USD,"Paul, Nelson and Brown",Retail,0,
TX-299FC9D81290,CUST-D00BB033,2026-01-05T00:02:01.791552,736.9,USD,"Franklin, Garcia and Lang",Retail,0,
TX-FD88C956CC28,CUST-D00BB033,2026-01-09T08:02:01.791552,816.45,USD,Bright-Marquez,Food,0,
TX-001C44BDF6BD,CUST-D00BB033,2026-01-12T03:02:01.791552,1663.02,USD,Wallace LLC,Retail,0,
TX-651020E8F58A,CUST-D00BB033,2026-01-16T12:02:01.791552,197.72,USD,"Fields, Barker and Merritt",Retail,0,
TX-5195094DBE79,CUST-D00BB033,2026-01-19T11:02:01.791552,1792.13,USD,Bolton PLC,Food,0,
TX-906C27F649AD,CUST-D00BB033,2026-01-21T09:02:01.791552,349.87,USD,"Leonard, Craig and Hall",Travel,0,
TX-FB6FC38EE292,CUST-D00BB033,2026-01-24T01:02:01.791552,585.59,USD,Gibbs Group,Utilities,0,
TX-D3819861B0D5,CUST-D00BB033,2026-01-24T21:02:01.791552,573.98,USD,Perez and Sons,Retail,0,
TX-A8ADAE669035,CUST-D00BB033,2026-01-29T01:02:01.791552,1249.95,USD,Jones Ltd,Utilities,0,
TX-8C08DD16090B,CUST-D00BB033,2026-01-31T08:02:01.791552,695.03,USD,"Rivera, Fleming and Scott",Retail,0,
TX-CF63B4484BB2,CUST-658DB0DA,2025-11-17T05:02:01.791552,1740.12,USD,Castaneda-White,Travel,0,
TX-E9CE5615A49A,CUST-658DB0DA,2025-11-19T03:02:01.791552,267.51,USD,Newton-Suarez,Food,0,
TX-2D3B1EC86C76,CUST-658DB0DA,2025-11-19T06:02:01.791552,1162.42,USD,Smith PLC,Travel,0,
TX-B5F598436C56,CUST-658DB0DA,2025-11-21T09:02:01.791552,1163.44,USD,Huffman Inc,Retail,0,
TX-F2A46717D286,CUST-658DB0DA,2025-11-23T17:02:01.791552,1796.21,USD,"Jarvis, Villegas and Lindsey",Travel,0,
TX-D44C5A1D7F2C,CUST-658DB0DA,2025-11-28T07:02:01.791552,989.14,USD,"Torres, Brown and Lee",Retail,0,
TX-77B3EC8CC86B,CUST-658DB0DA,2025-11-29T07:02:01.791552,404.19,USD,Mora PLC,Retail,0,
