amount,time_since_last_tx,velocity_1h,velocity_24h,vol_1h,amount_zscore,risk_rating_encoded,is_senior,age,annual_income,is_fraud
1847.56,39600.0,1.0,2.0,1847.56,1.2675827729152396,0,0,57,96755.27,0
18.96,288000.0,1.0,1.0,18.96,-1.8028886632072099,0,0,57,96755.27,0
1579.28,79200.0,1.0,2.0,1579.28,0.8171036758557785,0,0,57,96755.27,0
842.59,280800.0,1.0,1.0,842.59,-0.41990037220123083,0,0,57,96755.27,0
1992.47,216000.0,1.0,1.0,1992.47,1.5109066358751568,0,0,57,96755.27,0
1460.09,248400.0,1.0,1.0,1460.09,0.6169672378860558,0,0,57,96755.27,0
1824.41,0.0,1.0,1.0,1824.41,0.9800325969660426,1,0,47,112623.16,0
811.42,198000.0,1.0,1.0,811.42,-0.5900719847850452,1,0,47,112623.16,0
1643.05,36000.0,1.0,2.0,1643.05,0.6989299533601062,1,0,47,112623.16,0
1780.1,212400.0,1.0,1.0,1780.1,0.9113534056439259,1,0,47,112623.16,0
1242.15,244800.0,1.0,1.0,1242.15,0.07754679377905331,1,0,47,112623.16,0
1903.04,244800.0,1.0,1.0,1903.04,1.1019067746608746,1,0,47,112623.16,0
623.33,194400.0,1.0,1.0,623.33,-0.8816059296231601,1,0,47,112623.16,0
1124.44,334800.0,1.0,1.0,1124.44,-0.10490022970382468,1,0,47,112623.16,0
151.34,277200.0,1.0,1.0,151.34,-1.6131764895898884,1,0,47,112623.16,0
1327.83,396000.0,1.0,1.0,1327.83,0.21034826325499378,1,0,47,112623.16,0
735.28,331200.0,1.0,1.0,735.28,-0.7080867360210177,1,0,47,112623.16,0
1515.32,64800.0,1.0,2.0,1515.32,0.5009522258138654,1,0,47,112623.16,0
672.26,428400.0,1.0,1.0,672.26,-0.8057658747508705,1,0,47,112623.16,0
1698.34,244800.0,1.0,1.0,1698.34,0.7846278203923747,1,0,47,112623.16,0
984.88,259200.0,1.0,1.0,984.88,-0.3212141078558122,1,0,47,112623.16,0
306.03,237600.0,1.0,1.0,306.03,-1.373411558296316,1,0,47,112623.16,0
1927.6,158400.0,1.0,1.0,1927.6,1.139974049291233,1,0,47,112623.16,0
1955.78,208800.0,1.0,1.0,1955.78,1.183652217006359,1,0,47,112623.16,0
134.58,126000.0,1.0,1.0,134.58,-1.639153994590084,1,0,47,112623.16,0
1330.64,25200.0,1.0,2.0,1330.64,0.21470368026278341,1,0,47,112623.16,0
387.04,262800.0,1.0,1.0,387.04,-1.2478484508938188,1,0,47,112623.16,0
1195.09,93600.0,1.0,1.0,1195.09,0.0046051836770716024,1,0,47,112623.16,0
1842.18,385200.0,1.0,1.0,1842.18,1.0075755721362978,1,0,47,112623.16,0
1840.36,21600.0,1.0,2.0,1840.36,1.0047546258892595,1,0,47,112623.16,0
101.26,158400.0,1.0,1.0,101.26,-1.6907990104973942,1,0,47,112623.16,0
186.84,345600.0,1.0,1.0,186.84,-1.558152538067994,1,0,47,112623.16,0
716.16,90000.0,1.0,1.0,716.16,-0.7377221713195703,1,0,47,112623.16,0
1833.15,133200.0,1.0,1.0,1833.15,0.9935793388336864,1,0,47,112623.16,0
1771.34,226800.0,1.0,1.0,1771.34,0.897775664366974,1,0,47,112623.16,0
1118.13,327600.0,1.0,1.0,1118.13,-0.11468054334053311,1,0,47,112623.16,0
182.4,381600.0,1.0,1.0,182.4,-1.5650344069343942,1,0,47,112623.16,0
1926.94,392400.0,1.0,1.0,1926.94,1.1389510687840654,1,0,47,112623.16,0
1953.68,165600.0,1.0,1.0,1953.68,1.1803972790290078,1,0,47,112623.16,0
1167.94,14400.0,1.0,2.0,1167.94,-0.03747651445868671,1,0,47,112623.16,0
1809.83,133200.0,1.0,1.0,1809.83,0.9574340275804306,1,0,47,112623.16,0
1001.45,0.0,1.0,1.0,1001.45,0.015226483329318667,0,1,79,15436.44,0
722.48,82800.0,1.0,2.0,722.48,-0.4275826799515454,0,1,79,15436.44,0
1113.59,270000.0,1.0,1.0,1113.59,0.19322633840447384,0,1,79,15436.44,0
73.03,320400.0,1.0,1.0,73.03,-1.4584548565037094,0,1,79,15436.44,0
1232.74,363600.0,1.0,1.0,1232.74,0.38235316854719525,0,1,79,15436.44,0
119.12,39600.0,1.0,2.0,119.12,-1.3852961859096848,0,1,79,15436.44,0
1767.64,219600.0,1.0,1.0,1767.64,1.231400096313386,0,1,79,15436.44,0
1201.3,201600.0,1.0,1.0,1201.3,0.3324484472741179,0,1,79,15436.44,0
1117.19,414000.0,1.0,1.0,1117.19,0.19894061946627678,0,1,79,15436.44,0
818.55,295200.0,1.0,1.0,818.55,-0.2750907406161596,0,1,79,15436.44,0
1742.74,118800.0,1.0,1.0,1742.74,1.19187631896925,0,1,79,15436.44,0
964.95,270000.0,1.0,1.0,964.95,-0.042709977436181344,0,1,79,15436.44,0
897.88,61200.0,1.0,2.0,897.88,-0.14917020821815638,0,1,79,15436.44,0
1271.0,230400.0,1.0,1.0,1271.0,0.4430832778317988,0,1,79,15436.44,0
1798.94,403200.0,1.0,1.0,1798.94,1.2810825955451708,0,1,79,15436.44,0
55.38,378000.0,1.0,1.0,55.38,-1.4864707067094922,0,1,79,15436.44,0
167.07,140400.0,1.0,1.0,167.07,-1.3091851367670622,0,1,79,15436.44,0
185.43,10800.0,1.0,2.0,185.43,-1.2800423033518682,0,1,79,15436.44,0
1493.62,36000.0,1.0,3.0,1493.62,0.7964480694925004,0,1,79,15436.44,0
128.87,54000.0,1.0,2.0,128.87,-1.369820008033969,0,1,79,15436.44,0
161.13,18000.0,1.0,3.0,161.13,-1.3186137005190366,0,1,79,15436.44,0
1522.23,298800.0,1.0,1.0,1522.23,0.8418607309308829,0,1,79,15436.44,0
1713.88,46800.0,1.0,2.0,1713.88,1.1460668324571317,0,1,79,15436.44,0
1912.36,104400.0,1.0,1.0,1912.36,1.4611141949978559,0,1,79,15436.44,0
834.15,90000.0,1.0,1.0,834.15,-0.25032885601501437,0,1,79,15436.44,0
1771.57,187200.0,1.0,1.0,1771.57,1.2376381864725203,0,1,79,15436.44,0
1114.15,0.0,1.0,1.0,1114.15,0.21960122080630726,2,1,81,121372.65,0
657.06,230400.0,1.0,1.0,657.06,-0.604802389368578,2,1,81,121372.65,0
400.69,306000.0,1.0,1.0,400.69,-1.0671891262049458,2,1,81,121372.65,0
482.7,306000.0,1.0,1.0,482.7,-0.9192765924141334,2,1,81,121372.65,0
1514.88,403200.0,1.0,1.0,1514.88,0.9423544175627047,2,1,81,121372.65,0
1744.6,115200.0,1.0,1.0,1744.6,1.35667544258923,2,1,81,121372.65,0
819.72,212400.0,1.0,1.0,819.72,-0.3114302061419774,2,1,81,121372.65,0
1450.77,208800.0,1.0,1.0,1450.77,0.826726170503456,2,1,81,121372.65,0
1037.63,219600.0,1.0,1.0,1037.63,0.08159040400746635,2,1,81,121372.65,0
190.9,352800.0,1.0,1.0,190.9,-1.4455645738817469,2,1,81,121372.65,0
45.2,396000.0,1.0,1.0,45.2,-1.7083478463280501,2,1,81,121372.65,0
526.8,327600.0,1.0,1.0,526.8,-0.8397382100196107,2,1,81,121372.65,0
1231.77,180000.0,1.0,1.0,1231.77,0.43173964568711826,2,1,81,121372.65,0
818.62,82800.0,1.0,2.0,818.62,-0.31341415672324674,2,1,81,121372.65,0
562.8,306000.0,1.0,1.0,562.8,-0.7748089182689798,2,1,81,121372.65,0
854.46,75600.0,1.0,2.0,854.46,-0.24877343960261863,2,1,81,121372.65,0
1467.57,212400.0,1.0,1.0,1467.57,0.8570265066537504,2,1,81,121372.65,0
1724.94,352800.0,1.0,1.0,1724.94,1.3212168349276356,2,1,81,121372.65,0
1073.39,378000.0,1.0,1.0,1073.39,0.146086833813093,2,1,81,121372.65,0
1823.12,284400.0,1.0,1.0,1823.12,1.4982934422631058,2,1,81,121372.65,0
1161.78,136800.0,1.0,1.0,1161.78,0.3055062809752667,2,1,81,121372.65,0
1055.2,144000.0,1.0,1.0,1055.2,0.11327950556464914,2,1,81,121372.65,0
1498.89,126000.0,1.0,1.0,1498.89,0.9135149904767994,2,1,81,121372.65,0
1989.99,129600.0,1.0,1.0,1989.99,1.7992587454416553,2,1,81,121372.65,0
1832.18,428400.0,1.0,1.0,1832.18,1.514633980687015,2,1,81,121372.65,0
722.32,198000.0,1.0,1.0,722.32,-0.48710001215618426,2,1,81,121372.65,0
408.64,356400.0,1.0,1.0,408.64,-1.0528505742766812,2,1,81,121372.65,0
386.61,205200.0,1.0,1.0,386.61,-1.0925836936451923,2,1,81,121372.65,0
1483.95,126000.0,1.0,1.0,1483.95,0.8865693344002875,2,1,81,121372.65,0
202.68,28800.0,1.0,2.0,202.68,-1.4243182667477905,2,1,81,121372.65,0
480.15,111600.0,1.0,1.0,480.15,-0.9238757505798031,2,1,81,121372.65,0
913.45,0.0,1.0,1.0,913.45,-0.3002596453639187,0,1,82,92562.33,0
1726.53,385200.0,1.0,1.0,1726.53,1.1243835882844504,0,1,82,92562.33,0
1259.76,140400.0,1.0,1.0,1259.76,0.30652959830800375,0,1,82,92562.33,0
67.78,198000.0,1.0,1.0,67.78,-1.7820056523981793,0,1,82,92562.33,0
1467.73,406800.0,1.0,1.0,1467.73,0.6709255412679234,0,1,82,92562.33,0
1139.02,226800.0,1.0,1.0,1139.02,0.09497424824318339,0,1,82,92562.33,0
1968.82,43200.0,1.0,2.0,1968.82,1.5489135350063763,0,1,82,92562.33,0
620.31,176400.0,1.0,1.0,620.31,-0.8138867392681879,0,1,82,92562.33,0
592.56,320400.0,1.0,1.0,592.56,-0.8625090762261037,0,1,82,92562.33,0
1109.81,273600.0,1.0,1.0,1109.81,0.04379376310658069,0,1,82,92562.33,0
455.4,10800.0,1.0,2.0,455.4,-1.102834832519716,0,1,82,92562.33,0
411.42,54000.0,1.0,3.0,411.42,-1.1798946660119372,0,1,82,92562.33,0
701.68,169200.0,1.0,1.0,701.68,-0.6713137822135711,0,1,82,92562.33,0
1251.85,25200.0,1.0,2.0,1251.85,0.2926700420796391,0,1,82,92562.33,0
1118.72,280800.0,1.0,1.0,1118.72,0.05940547562171707,0,1,82,92562.33,0
1757.56,302400.0,1.0,1.0,1757.56,1.1787529978629776,0,1,82,92562.33,0
289.77,54000.0,1.0,2.0,289.77,-1.3930444782977198,0,1,82,92562.33,0
1176.52,104400.0,1.0,1.0,1176.52,0.16068010899712376,0,1,82,92562.33,0
1531.93,241200.0,1.0,1.0,1531.93,0.7834139748786694,0,1,82,92562.33,0
1807.51,72000.0,1.0,2.0,1807.51,1.2662732043872262,0,1,82,92562.33,0
1933.61,280800.0,1.0,1.0,1933.61,1.487220112149143,0,1,82,92562.33,0
1121.83,100800.0,1.0,1.0,1121.83,0.06485468167357701,0,1,82,92562.33,0
814.22,396000.0,1.0,1.0,814.22,-0.47412611370027885,0,1,82,92562.33,0
728.63,172800.0,1.0,1.0,728.63,-0.6240931702850725,0,1,82,92562.33,0
282.5,302400.0,1.0,1.0,282.5,-1.4057826545025505,0,1,82,92562.33,0
1814.7,169200.0,1.0,1.0,1814.7,1.2788712080891154,0,1,82,92562.33,0
1748.43,219600.0,1.0,1.0,1748.43,1.1627558109647518,0,1,82,92562.33,0
504.12,309600.0,1.0,1.0,504.12,-1.0174697782281967,0,1,82,92562.33,0
1835.83,39600.0,1.0,2.0,1835.83,1.315894270428602,0,1,82,92562.33,0
317.1,370800.0,1.0,1.0,317.1,-1.345158046980248,0,1,82,92562.33,0
909.92,226800.0,1.0,1.0,909.92,-0.30644475705622315,0,1,82,92562.33,0
1970.56,133200.0,1.0,1.0,1970.56,1.551962286945359,0,1,82,92562.33,0
376.35,270000.0,1.0,1.0,376.35,-1.2413427869890223,0,1,82,92562.33,0
1835.25,97200.0,1.0,1.0,1835.25,1.3148780197822745,0,1,82,92562.33,0
1116.88,230400.0,1.0,1.0,1116.88,0.05618150805405721,0,1,82,92562.33,0
654.17,198000.0,1.0,1.0,654.17,-0.7545587273980966,0,1,82,92562.33,0
1245.69,151200.0,1.0,1.0,1245.69,0.2818767593531254,0,1,82,92562.33,0
645.08,194400.0,1.0,1.0,645.08,-0.7704858280448516,0,1,82,92562.33,0
88.05,0.0,1.0,1.0,88.05,-1.7048640549772145,1,0,19,148198.54,0
755.06,36000.0,1.0,2.0,755.06,-0.5652484860210106,1,0,19,148198.54,0
1738.4,158400.0,1.0,1.0,1738.4,1.1148306335984757,1,0,19,148198.54,0
1862.55,54000.0,1.0,2.0,1862.55,1.3269463033574187,1,0,19,148198.54,0
980.4,208800.0,1.0,1.0,980.4,-0.18024530419676366,1,0,19,148198.54,0
999.79,136800.0,1.0,1.0,999.79,-0.14711664663231816,1,0,19,148198.54,0
1195.38,3600.0,1.0,2.0,1195.38,0.18705736744864623,1,0,19,148198.54,0
381.25,255600.0,1.0,1.0,381.25,-1.203919114394676,1,0,19,148198.54,0
1900.36,136800.0,1.0,1.0,1900.36,1.3915463313363605,1,0,19,148198.54,0
1760.26,288000.0,1.0,1.0,1760.26,1.1521793934932036,1,0,19,148198.54,0
813.73,273600.0,1.0,1.0,813.73,-0.4650082416008962,1,0,19,148198.54,0
643.07,316800.0,1.0,1.0,643.07,-0.7565882673847161,1,0,19,148198.54,0
1520.45,270000.0,1.0,1.0,1520.45,0.7424535878960055,1,0,19,148198.54,0
1755.94,97200.0,1.0,1.0,1755.94,1.1447984857738431,1,0,19,148198.54,0
562.71,86400.0,1.0,1.0,562.71,-0.8938868193124542,1,0,19,148198.54,0
1136.38,64800.0,1.0,2.0,1136.38,0.08625330368885849,1,0,19,148198.54,0
366.46,3600.0,1.0,3.0,366.46,-1.229188472072765,1,0,19,148198.54,0
255.17,0.0,1.0,1.0,255.17,-1.1229388008735093,2,0,19,150563.01,0
948.66,111600.0,1.0,1.0,948.66,-0.0032361783008309692,2,0,19,150563.01,0
48.85,57600.0,1.0,2.0,48.85,-1.456061189212483,2,0,19,150563.01,0
1587.5,90000.0,1.0,1.0,1587.5,1.0282290532156002,2,0,19,150563.01,0
1008.76,406800.0,1.0,1.0,1008.76,0.09380073299798804,2,0,19,150563.01,0
64.94,288000.0,1.0,1.0,64.94,-1.4300824221110187,2,0,19,150563.01,0
399.07,428400.0,1.0,1.0,399.07,-0.8905991746522106,2,0,19,150563.01,0
1921.24,414000.0,1.0,1.0,1921.24,1.5670826102350317,2,0,19,150563.01,0
505.4,392400.0,1.0,1.0,505.4,-0.7189197274242002,2,0,19,150563.01,0
1985.15,378000.0,1.0,1.0,1985.15,1.6702711127493002,2,0,19,150563.01,0
1858.17,302400.0,1.0,1.0,1858.17,1.465250364051729,2,0,19,150563.01,0
1321.25,187200.0,1.0,1.0,1321.25,0.5983442340257408,2,0,19,150563.01,0
1610.58,374400.0,1.0,1.0,1610.58,1.065493810499739,2,0,19,150563.01,0
1052.52,432000.0,1.0,1.0,1052.52,0.16445522947779365,2,0,19,150563.01,0
720.7,255600.0,1.0,1.0,720.7,-0.3712983130708603,2,0,19,150563.01,0
1116.59,64800.0,1.0,2.0,1116.59,0.2679020665312932,2,0,19,150563.01,0
1712.11,216000.0,1.0,1.0,1712.11,1.2294232215508052,2,0,19,150563.01,0
1343.97,183600.0,1.0,1.0,1343.97,0.6350277385966088,2,0,19,150563.01,0
540.12,273600.0,1.0,1.0,540.12,-0.6628611324109723,2,0,19,150563.01,0
667.34,370800.0,1.0,1.0,667.34,-0.45745288190455385,2,0,19,150563.01,0
204.55,388800.0,1.0,1.0,204.55,-1.2046693907228638,2,0,19,150563.01,0
1121.87,414000.0,1.0,1.0,1121.87,0.27642710632593154,2,0,19,150563.01,0
973.14,57600.0,1.0,2.0,973.14,0.03628900620158317,2,0,19,150563.01,0
1424.57,244800.0,1.0,1.0,1424.57,0.7651637627344591,2,0,19,150563.01,0
656.67,90000.0,1.0,1.0,656.67,-0.47468056648955226,2,0,19,150563.01,0
140.05,147600.0,1.0,1.0,140.05,-1.3088105018505483,2,0,19,150563.01,0
96.6,298800.0,1.0,1.0,96.6,-1.3789644751605927,2,0,19,150563.01,0
1434.48,136800.0,1.0,1.0,1434.48,0.781164358258108,2,0,19,150563.01,0
149.81,180000.0,1.0,1.0,149.81,-1.293052094957429,2,0,19,150563.01,0
1650.1,111600.0,1.0,1.0,1650.1,1.1293024416899107,2,0,19,150563.01,0
1286.7,0.0,1.0,1.0,1286.7,0.7038429523770666,1,0,36,130473.4,0
1603.01,46800.0,1.0,2.0,1603.01,1.1984875519293319,1,0,36,130473.4,0
156.48,417600.0,1.0,1.0,156.48,-1.0635915874919266,1,0,36,130473.4,0
589.74,295200.0,1.0,1.0,589.74,-0.38606093970331906,1,0,36,130473.4,0
1086.94,205200.0,1.0,1.0,1086.94,0.39145888229847126,1,0,36,130473.4,0
462.44,403200.0,1.0,1.0,462.44,-0.5851322859238096,1,0,36,130473.4,0
193.32,118800.0,1.0,1.0,193.32,-1.0059813094497987,1,0,36,130473.4,0
607.9,302400.0,1.0,1.0,607.9,-0.35766238787799226,1,0,36,130473.4,0
112.98,118800.0,1.0,1.0,112.98,-1.1316167529325498,1,0,36,130473.4,0
1918.39,295200.0,1.0,1.0,1918.39,1.6916778203583838,1,0,36,130473.4,0
331.35,356400.0,1.0,1.0,331.35,-0.7901304224206211,1,0,36,130473.4,0
1276.71,327600.0,1.0,1.0,1276.71,0.6882206212793235,1,0,36,130473.4,0
1321.64,248400.0,1.0,1.0,1321.64,0.7584820162965007,1,0,36,130473.4,0
1751.15,64800.0,1.0,2.0,1751.15,1.4301484256850545,1,0,36,130473.4,0
95.39,61200.0,1.0,2.0,95.39,-1.1591239405210685,1,0,36,130473.4,0
1449.52,50400.0,1.0,2.0,1449.52,0.958460364722866,1,0,36,130473.4,0
66.69,280800.0,1.0,1.0,66.69,-1.204004911742813,1,0,36,130473.4,0
294.28,223200.0,1.0,1.0,294.28,-0.8481003737512857,1,0,36,130473.4,0
306.12,100800.0,1.0,1.0,306.12,-0.8295850183761827,1,0,36,130473.4,0
551.82,241200.0,1.0,1.0,551.82,-0.44536011840466233,1,0,36,130473.4,0
1018.71,18000.0,1.0,2.0,1018.71,0.28476101935562703,1,0,36,130473.4,0
1924.23,370800.0,1.0,1.0,1924.23,1.700810394293401,1,0,36,130473.4,0
961.52,0.0,1.0,1.0,961.52,0.23547883365863947,1,0,24,164201.35,0
334.58,183600.0,1.0,1.0,334.58,-0.8727956579061861,1,0,24,164201.35,0
1390.16,324000.0,1.0,1.0,1390.16,0.9932080869593491,1,0,24,164201.35,0
963.22,64800.0,1.0,2.0,963.22,0.23848401220149884,1,0,24,164201.35,0
35.59,367200.0,1.0,1.0,35.59,-1.401335853511774,1,0,24,164201.35,0
758.18,270000.0,1.0,1.0,758.18,-0.12397587510901241,1,0,24,164201.35,0
1371.94,21600.0,1.0,2.0,1371.94,0.9609996439882337,1,0,24,164201.35,0
476.52,424800.0,1.0,1.0,476.52,-0.6218809270982757,1,0,24,164201.35,0
1113.79,356400.0,1.0,1.0,1113.79,0.5046544434946301,1,0,24,164201.35,0
1129.04,421200.0,1.0,1.0,1129.04,0.531612662776162,1,0,24,164201.35,0
1602.18,79200.0,1.0,2.0,1602.18,1.3680068838164237,1,0,24,164201.35,0
1419.25,118800.0,1.0,1.0,1419.25,1.0446319950839236,1,0,24,164201.35,0
13.05,18000.0,1.0,2.0,13.05,-1.44118098548592,1,0,24,164201.35,0
1447.28,374400.0,1.0,1.0,1447.28,1.0941820859994211,1,0,24,164201.35,0
1551.66,133200.0,1.0,1.0,1551.66,1.2787000485309818,1,0,24,164201.35,0
29.89,147600.0,1.0,1.0,29.89,-1.4114120403907726,1,0,24,164201.35,0
685.5,122400.0,1.0,1.0,685.5,-0.2524560965766672,1,0,24,164201.35,0
49.5,136800.0,1.0,1.0,49.5,-1.3767464220228487,1,0,24,164201.35,0
1921.67,403200.0,1.0,1.0,1921.67,1.9327859971447265,1,0,24,164201.35,0
1591.52,244800.0,1.0,1.0,1591.52,1.3491626466006117,1,0,24,164201.35,0
841.66,252000.0,1.0,1.0,841.66,0.02359606886621913,1,0,24,164201.35,0
1553.76,396000.0,1.0,1.0,1553.76,1.2824123279074549,1,0,24,164201.35,0
80.97,367200.0,1.0,1.0,80.97,-1.321115263938271,1,0,24,164201.35,0
588.87,75600.0,1.0,2.0,588.87,-0.4232739804569573,1,0,24,164201.35,0
632.75,68400.0,1.0,2.0,632.75,-0.3457050190095069,1,0,24,164201.35,0
769.63,90000.0,1.0,1.0,769.63,-0.10373511374681299,1,0,24,164201.35,0
174.09,136800.0,1.0,1.0,174.09,-1.1565021898729433,1,0,24,164201.35,0
1000.26,396000.0,1.0,1.0,1000.26,0.3039615493941506,1,0,24,164201.35,0
405.42,7200.0,1.0,2.0,405.42,-0.7475681002731553,1,0,24,164201.35,0
486.58,417600.0,1.0,1.0,486.58,-0.6040973411328848,1,0,24,164201.35,0
297.64,345600.0,1.0,1.0,297.64,-0.9380964198904345,1,0,24,164201.35,0
1489.59,0.0,1.0,1.0,1489.59,0.5709471601363525,0,1,65,47355.04,0
1679.57,309600.0,1.0,1.0,1679.57,0.879041920311721,0,1,65,47355.04,0
1058.07,54000.0,1.0,2.0,1058.07,-0.12885835050095168,0,1,65,47355.04,0
1512.27,136800.0,1.0,1.0,1512.27,0.6077278168411496,0,1,65,47355.04,0
1348.28,381600.0,1.0,1.0,1348.28,0.3417816134452201,0,1,65,47355.04,0
1170.3,208800.0,1.0,1.0,1170.3,0.05314751819302464,0,1,65,47355.04,0
1288.58,144000.0,1.0,1.0,1288.58,0.24496480545243396,0,1,65,47355.04,0
997.36,61200.0,1.0,2.0,997.36,-0.22731309779143805,0,1,65,47355.04,0
61.4,54000.0,1.0,2.0,61.4,-1.7451800929158614,0,1,65,47355.04,0
1897.58,176400.0,1.0,1.0,1897.58,1.232593550303468,0,1,65,47355.04,0
712.36,230400.0,1.0,1.0,712.36,-0.6895038897167988,0,1,65,47355.04,0
1888.8,90000.0,1.0,1.0,1888.8,1.2183548304680132,0,1,65,47355.04,0
1395.56,226800.0,1.0,1.0,1395.56,0.4184566332425221,0,1,65,47355.04,0
853.08,126000.0,1.0,1.0,853.08,-0.4612951590510557,0,1,65,47355.04,0
684.02,313200.0,1.0,1.0,684.02,-0.735463493377026,0,1,65,47355.04,0
1811.32,3600.0,1.0,2.0,1811.32,1.0927038039473922,0,1,65,47355.04,0
187.42,302400.0,1.0,1.0,187.42,-1.5408106767810055,0,1,65,47355.04,0
1818.06,255600.0,1.0,1.0,1818.06,1.1036342107459078,0,1,65,47355.04,0
1860.46,298800.0,1.0,1.0,1860.46,1.1723952268077862,0,1,65,47355.04,0
64.97,162000.0,1.0,1.0,64.97,-1.7393905451012175,0,1,65,47355.04,0
1111.43,399600.0,1.0,1.0,1111.43,-0.042323260475908474,0,1,65,47355.04,0
135.13,316800.0,1.0,1.0,135.13,-1.6256105241837322,0,1,65,47355.04,0
1655.6,0.0,1.0,1.0,1655.6,1.1819447244209078,0,1,81,178190.34,0
485.04,25200.0,1.0,2.0,485.04,-0.8211934685045744,0,1,81,178190.34,0
593.14,399600.0,1.0,1.0,593.14,-0.6362057372859743,0,1,81,178190.34,0
1316.23,126000.0,1.0,1.0,1316.23,0.6011927693454561,0,1,81,178190.34,0
140.57,176400.0,1.0,1.0,140.57,-1.4106728743590722,0,1,81,178190.34,0
1920.13,140400.0,1.0,1.0,1920.13,1.634625617476008,0,1,81,178190.34,0
1202.53,208800.0,1.0,1.0,1202.53,0.4066219549184917,0,1,81,178190.34,0
743.3,50400.0,1.0,2.0,743.3,-0.37924220611312504,0,1,81,178190.34,0
1610.86,374400.0,1.0,1.0,1610.86,1.105382734645513,0,1,81,178190.34,0
1522.35,259200.0,1.0,1.0,1522.35,0.9539186820076009,0,1,81,178190.34,0
160.31,277200.0,1.0,1.0,160.31,-1.3768925060495887,0,1,81,178190.34,0
890.82,198000.0,1.0,1.0,890.82,-0.12679641416707588,0,1,81,178190.34,0
533.09,262800.0,1.0,1.0,533.09,-0.7389671920470929,0,1,81,178190.34,0
1860.14,417600.0,1.0,1.0,1860.14,1.5319668386064074,0,1,81,178190.34,0
1861.07,194400.0,1.0,1.0,1861.07,1.533558314924939,0,1,81,178190.34,0
372.09,165600.0,1.0,1.0,372.09,-1.0144808342875613,0,1,81,178190.34,0
999.74,334800.0,1.0,1.0,999.74,0.05959455423560615,0,1,81,178190.34,0
715.44,255600.0,1.0,1.0,715.44,-0.42691804507473635,0,1,81,178190.34,0
812.9,7200.0,1.0,2.0,812.9,-0.26013817195202815,0,1,81,178190.34,0
1710.52,309600.0,1.0,1.0,1710.52,1.2759273904572217,0,1,81,178190.34,0
944.99,194400.0,1.0,1.0,944.99,-0.03409719677473946,0,1,81,178190.34,0
307.14,162000.0,1.0,1.0,307.14,-1.1256274868559988,0,1,81,178190.34,0
374.06,183600.0,1.0,1.0,374.06,-1.0111096425160475,0,1,81,178190.34,0
360.08,97200.0,1.0,1.0,360.08,-1.035033125239785,0,1,81,178190.34,0
989.59,338400.0,1.0,1.0,989.59,0.04222521592044622,0,1,81,178190.34,0
1811.98,82800.0,1.0,2.0,1811.98,1.449552323014476,0,1,81,178190.34,0
1260.37,140400.0,1.0,1.0,1260.37,0.5056015143420238,0,1,81,178190.34,0
1573.53,417600.0,1.0,1.0,1573.53,1.0415012174726144,0,1,81,178190.34,0
404.86,360000.0,1.0,1.0,404.86,-0.9584026848700449,0,1,81,178190.34,0
39.69,122400.0,1.0,1.0,39.69,-1.5833052732983173,0,1,81,178190.34,0
183.29,284400.0,1.0,1.0,183.29,-1.337567639598123,0,1,81,178190.34,0
699.69,205200.0,1.0,1.0,699.69,-0.45387046659826047,0,1,81,178190.34,0
944.76,205200.0,1.0,1.0,944.76,-0.03449078769222588,0,1,81,178190.34,0
1033.88,288000.0,1.0,1.0,1033.88,0.1180171365094547,0,1,81,178190.34,0
1738.25,216000.0,1.0,1.0,1738.25,1.3233807649872105,0,1,81,178190.34,0
788.73,0.0,1.0,1.0,788.73,-0.35373727335719024,1,0,30,81552.06,0
1398.6,288000.0,1.0,1.0,1398.6,0.7142762660761447,1,0,30,81552.06,0
603.32,216000.0,1.0,1.0,603.32,-0.6784300609124637,1,0,30,81552.06,0
1258.77,18000.0,1.0,2.0,1258.77,0.4694038617621709,1,0,30,81552.06,0
125.63,277200.0,1.0,1.0,125.63,-1.5149679913761853,1,0,30,81552.06,0
1573.66,147600.0,1.0,1.0,1573.66,1.020843977577284,1,0,30,81552.06,0
1577.5,262800.0,1.0,1.0,1577.5,1.0275686434756293,1,0,30,81552.06,0
24.1,396000.0,1.0,1.0,24.1,-1.692768858214473,1,0,30,81552.06,0
1620.92,237600.0,1.0,1.0,1620.92,1.1036064021491097,1,0,30,81552.06,0
761.54,172800.0,1.0,1.0,761.54,-0.40135281131969447,1,0,30,81552.06,0
880.2,280800.0,1.0,1.0,880.2,-0.19355363020050573,1,0,30,81552.06,0
1257.23,118800.0,1.0,1.0,1257.23,0.46670699054252196,1,0,30,81552.06,0
1221.57,345600.0,1.0,1.0,1221.57,0.4042586608719482,1,0,30,81552.06,0
1278.58,57600.0,1.0,2.0,1278.58,0.5040954324512921,1,0,30,81552.06,0
1355.8,219600.0,1.0,1.0,1355.8,0.6393242607508348,1,0,30,81552.06,0
657.05,378000.0,1.0,1.0,657.05,-0.5843372747879568,1,0,30,81552.06,0
866.67,334800.0,1.0,1.0,866.67,-0.21724757020170782,1,0,30,81552.06,0
486.72,144000.0,1.0,1.0,486.72,-0.8826217389716023,1,0,30,81552.06,0
1192.37,324000.0,1.0,1.0,1192.37,0.35312318060327874,1,0,30,81552.06,0
1625.02,306000.0,1.0,1.0,1625.02,1.1107863839676557,1,0,30,81552.06,0
96.47,129600.0,1.0,1.0,96.47,-1.566033423041747,1,0,30,81552.06,0
